Genre,Year,Month,Movies
Genre_History,2008,10,2
Genre_History,2008,11,1
Genre_History,2008,12,2
Genre_History,2009,1,0
Genre_History,2009,2,0
Genre_History,2009,3,0
Genre_History,2009,4,0
Genre_History,2009,5,0
Genre_History,2009,6,0
Genre_History,2009,7,0
Genre_History,2009,8,0
Genre_History,2009,9,0
Genre_History,2009,10,0
Genre_History,2009,11,0
Genre_History,2009,12,0
Genre_History,2010,1,0
Genre_History,2010,2,0
Genre_History,2010,3,0
Genre_History,2010,4,0
Genre_History,2010,5,0
Genre_History,2010,6,0
Genre_History,2010,7,0
Genre_History,2010,8,0
Genre_History,2010,9,0
Genre_History,2010,10,0
Genre_History,2010,11,0
Genre_History,2010,12,0
Genre_History,2011,1,0
Genre_History,2011,2,0
Genre_History,2011,3,0
Genre_History,2011,4,0
Genre_History,2011,5,0
Genre_History,2011,6,0
Genre_History,2011,7,0
Genre_History,2011,8,0
Genre_History,2011,9,0
Genre_History,2011,10,0
Genre_History,2011,11,0
Genre_History,2011,12,0
Genre_History,2012,1,0
Genre_History,2012,2,0
Genre_History,2012,3,0
Genre_History,2012,4,0
Genre_History,2012,5,0
Genre_History,2012,6,0
Genre_History,2012,7,0
Genre_History,2012,8,3
Genre_History,2012,9,7
Genre_History,2012,10,10
Genre_History,2012,11,15
Genre_History,2012,12,12
Genre_History,2013,1,12
Genre_History,2013,2,12
Genre_History,2013,3,14
Genre_History,2013,4,5
Genre_History,2013,5,0
Genre_History,2013,6,0
Genre_History,2013,7,0
Genre_History,2013,8,2
Genre_History,2013,9,4
Genre_History,2013,10,4
Genre_History,2013,11,5
Genre_History,2013,12,4
Genre_History,2014,1,5
Genre_History,2014,2,4
Genre_History,2014,3,4
Genre_History,2014,4,4
Genre_History,2014,5,1
Genre_History,2014,6,0
Genre_History,2014,7,0
Genre_History,2014,8,0
Genre_History,2014,9,0
Genre_History,2014,10,2
Genre_History,2014,11,4
Genre_History,2014,12,4
Genre_History,2015,1,6
Genre_History,2015,2,8
Genre_History,2015,3,8
Genre_History,2015,4,6
Genre_History,2015,5,7
Genre_History,2015,6,10
Genre_History,2015,7,14
Genre_History,2015,8,11
Genre_History,2015,9,14
Genre_History,2015,10,13
Genre_History,2015,11,12
Genre_History,2015,12,21
Genre_History,2016,1,27
Genre_History,2016,2,24
Genre_History,2016,3,22
Genre_History,2016,4,13
Genre_History,2016,5,4
Genre_History,2016,6,5
Genre_History,2016,7,5
Genre_History,2016,8,4
Genre_History,2016,9,7
Genre_History,2016,10,12
Genre_History,2016,11,20
Genre_History,2016,12,25
Genre_History,2017,1,20
Genre_History,2017,2,19
Genre_History,2017,3,12
Genre_History,2017,4,6
Genre_History,2017,5,4
Genre_History,2017,6,5
Genre_History,2017,7,4
Genre_History,2017,8,4
Genre_History,2017,9,4
Genre_History,2017,10,1
Genre_History,2017,11,0
Genre_History,2017,12,0
Genre_Horror,2005,1,0
Genre_Horror,2005,2,0
Genre_Horror,2005,3,0
Genre_Horror,2005,4,0
Genre_Horror,2005,5,0
Genre_Horror,2005,6,0
Genre_Horror,2005,7,0
Genre_Horror,2005,8,0
Genre_Horror,2005,9,0
Genre_Horror,2005,10,0
Genre_Horror,2005,11,0
Genre_Horror,2005,12,0
Genre_Horror,2006,1,3
Genre_Horror,2006,2,9
Genre_Horror,2006,3,15
Genre_Horror,2006,4,11
Genre_Horror,2006,5,8
Genre_Horror,2006,6,6
Genre_Horror,2006,7,0
Genre_Horror,2006,8,0
Genre_Horror,2006,9,0
Genre_Horror,2006,10,0
Genre_Horror,2006,11,0
Genre_Horror,2006,12,0
Genre_Horror,2007,1,0
Genre_Horror,2007,2,6
Genre_Horror,2007,3,12
Genre_Horror,2007,4,17
Genre_Horror,2007,5,20
Genre_Horror,2007,6,21
Genre_Horror,2007,7,8
Genre_Horror,2007,8,7
Genre_Horror,2007,9,6
Genre_Horror,2007,10,8
Genre_Horror,2007,11,17
Genre_Horror,2007,12,16
Genre_Horror,2008,1,16
Genre_Horror,2008,2,20
Genre_Horror,2008,3,12
Genre_Horror,2008,4,6
Genre_Horror,2008,5,5
Genre_Horror,2008,6,8
Genre_Horror,2008,7,7
Genre_Horror,2008,8,2
Genre_Horror,2008,9,0
Genre_Horror,2008,10,0
Genre_Horror,2008,11,0
Genre_Horror,2008,12,2
Genre_Horror,2009,1,5
Genre_Horror,2009,2,4
Genre_Horror,2009,3,8
Genre_Horror,2009,4,8
Genre_Horror,2009,5,5
Genre_Horror,2009,6,8
Genre_Horror,2009,7,8
Genre_Horror,2009,8,17
Genre_Horror,2009,9,20
Genre_Horror,2009,10,21
Genre_Horror,2009,11,14
Genre_Horror,2009,12,8
Genre_Horror,2010,1,5
Genre_Horror,2010,2,9
Genre_Horror,2010,3,10
Genre_Horror,2010,4,10
Genre_Horror,2010,5,4
Genre_Horror,2010,6,5
Genre_Horror,2010,7,13
Genre_Horror,2010,8,19
Genre_Horror,2010,9,17
Genre_Horror,2010,10,19
Genre_Horror,2010,11,9
Genre_Horror,2010,12,1
Genre_Horror,2011,1,0
Genre_Horror,2011,2,2
Genre_Horror,2011,3,4
Genre_Horror,2011,4,5
Genre_Horror,2011,5,4
Genre_Horror,2011,6,6
Genre_Horror,2011,7,5
Genre_Horror,2011,8,4
Genre_Horror,2011,9,5
Genre_Horror,2011,10,1
Genre_Horror,2011,11,1
Genre_Horror,2011,12,5
Genre_Horror,2012,1,4
Genre_Horror,2012,2,6
Genre_Horror,2012,3,9
Genre_Horror,2012,4,8
Genre_Horror,2012,5,8
Genre_Horror,2012,6,10
Genre_Horror,2012,7,7
Genre_Horror,2012,8,10
Genre_Horror,2012,9,8
Genre_Horror,2012,10,8
Genre_Horror,2012,11,12
Genre_Horror,2012,12,16
Genre_Horror,2013,1,12
Genre_Horror,2013,2,22
Genre_Horror,2013,3,23
Genre_Horror,2013,4,20
Genre_Horror,2013,5,28
Genre_Horror,2013,6,21
Genre_Horror,2013,7,21
Genre_Horror,2013,8,24
Genre_Horror,2013,9,24
Genre_Horror,2013,10,19
Genre_Horror,2013,11,4
Genre_Horror,2013,12,2
Genre_Horror,2014,1,8
Genre_Horror,2014,2,10
Genre_Horror,2014,3,12
Genre_Horror,2014,4,14
Genre_Horror,2014,5,18
Genre_Horror,2014,6,11
Genre_Horror,2014,7,6
Genre_Horror,2014,8,13
Genre_Horror,2014,9,12
Genre_Horror,2014,10,18
Genre_Horror,2014,11,10
Genre_Horror,2014,12,6
Genre_Horror,2015,1,5
Genre_Horror,2015,2,11
Genre_Horror,2015,3,14
Genre_Horror,2015,4,11
Genre_Horror,2015,5,8
Genre_Horror,2015,6,6
Genre_Horror,2015,7,5
Genre_Horror,2015,8,9
Genre_Horror,2015,9,17
Genre_Horror,2015,10,23
Genre_Horror,2015,11,14
Genre_Horror,2015,12,23
Genre_Horror,2016,1,27
Genre_Horror,2016,2,28
Genre_Horror,2016,3,28
Genre_Horror,2016,4,22
Genre_Horror,2016,5,30
Genre_Horror,2016,6,24
Genre_Horror,2016,7,46
Genre_Horror,2016,8,44
Genre_Horror,2016,9,56
Genre_Horror,2016,10,27
Genre_Horror,2016,11,20
Genre_Horror,2016,12,16
Genre_Horror,2017,1,4
Genre_Horror,2017,2,4
Genre_Horror,2017,3,2
Genre_Horror,2017,4,0
Genre_Horror,2017,5,0
Genre_Horror,2017,6,0
Genre_Horror,2017,7,0
Genre_Horror,2017,8,0
Genre_Horror,2017,9,0
Genre_Horror,2017,10,0
Genre_Horror,2017,11,0
Genre_Horror,2017,12,0
Genre_Music,2005,1,0
Genre_Music,2005,2,0
Genre_Music,2005,3,0
Genre_Music,2005,4,0
Genre_Music,2005,5,0
Genre_Music,2005,6,0
Genre_Music,2005,7,0
Genre_Music,2005,8,0
Genre_Music,2005,9,0
Genre_Music,2005,10,0
Genre_Music,2005,11,0
Genre_Music,2005,12,0
Genre_Music,2006,1,0
Genre_Music,2006,2,0
Genre_Music,2006,3,0
Genre_Music,2006,4,0
Genre_Music,2006,5,0
Genre_Music,2006,6,3
Genre_Music,2006,7,4
Genre_Music,2006,8,4
Genre_Music,2006,9,5
Genre_Music,2006,10,2
Genre_Music,2006,11,0
Genre_Music,2006,12,0
Genre_Music,2007,1,0
Genre_Music,2007,2,0
Genre_Music,2007,3,0
Genre_Music,2007,4,0
Genre_Music,2007,5,0
Genre_Music,2007,6,0
Genre_Music,2007,7,0
Genre_Music,2007,8,0
Genre_Music,2007,9,2
Genre_Music,2007,10,5
Genre_Music,2007,11,10
Genre_Music,2007,12,11
Genre_Music,2008,1,12
Genre_Music,2008,2,10
Genre_Music,2008,3,4
Genre_Music,2008,4,4
Genre_Music,2008,5,3
Genre_Music,2008,6,0
Genre_Music,2008,7,0
Genre_Music,2008,8,0
Genre_Music,2008,9,0
Genre_Music,2008,10,0
Genre_Music,2008,11,0
Genre_Music,2008,12,0
Genre_Music,2009,1,0
Genre_Music,2009,2,0
Genre_Music,2009,3,0
Genre_Music,2009,4,0
Genre_Music,2009,5,0
Genre_Music,2009,6,0
Genre_Music,2009,7,0
Genre_Music,2009,8,0
Genre_Music,2009,9,0
Genre_Music,2009,10,0
Genre_Music,2009,11,0
Genre_Music,2009,12,0
Genre_Music,2010,1,0
Genre_Music,2010,2,0
Genre_Music,2010,3,0
Genre_Music,2010,4,0
Genre_Music,2010,5,0
Genre_Music,2010,6,0
Genre_Music,2010,7,0
Genre_Music,2010,8,0
Genre_Music,2010,9,0
Genre_Music,2010,10,0
Genre_Music,2010,11,0
Genre_Music,2010,12,0
Genre_Music,2011,1,0
Genre_Music,2011,2,0
Genre_Music,2011,3,0
Genre_Music,2011,4,0
Genre_Music,2011,5,0
Genre_Music,2011,6,0
Genre_Music,2011,7,0
Genre_Music,2011,8,2
Genre_Music,2011,9,5
Genre_Music,2011,10,4
Genre_Music,2011,11,4
Genre_Music,2011,12,5
Genre_Music,2012,1,1
Genre_Music,2012,2,0
Genre_Music,2012,3,0
Genre_Music,2012,4,0
Genre_Music,2012,5,0
Genre_Music,2012,6,0
Genre_Music,2012,7,0
Genre_Music,2012,8,5
Genre_Music,2012,9,4
Genre_Music,2012,10,4
Genre_Music,2012,11,5
Genre_Music,2012,12,4
Genre_Music,2013,1,4
Genre_Music,2013,2,2
Genre_Music,2013,3,0
Genre_Music,2013,4,0
Genre_Music,2013,5,5
Genre_Music,2013,6,4
Genre_Music,2013,7,4
Genre_Music,2013,8,5
Genre_Music,2013,9,4
Genre_Music,2013,10,2
Genre_Music,2013,11,0
Genre_Music,2013,12,0
Genre_Music,2014,1,0
Genre_Music,2014,2,0
Genre_Music,2014,3,0
Genre_Music,2014,4,0
Genre_Music,2014,5,0
Genre_Music,2014,6,1
Genre_Music,2014,7,4
Genre_Music,2014,8,8
Genre_Music,2014,9,8
Genre_Music,2014,10,10
Genre_Music,2014,11,4
Genre_Music,2014,12,4
Genre_Music,2015,1,5
Genre_Music,2015,2,4
Genre_Music,2015,3,5
Genre_Music,2015,4,4
Genre_Music,2015,5,10
Genre_Music,2015,6,8
Genre_Music,2015,7,14
Genre_Music,2015,8,8
Genre_Music,2015,9,6
Genre_Music,2015,10,4
Genre_Music,2015,11,4
Genre_Music,2015,12,4
Genre_Music,2016,1,5
Genre_Music,2016,2,6
Genre_Music,2016,3,5
Genre_Music,2016,4,9
Genre_Music,2016,5,8
Genre_Music,2016,6,8
Genre_Music,2016,7,8
Genre_Music,2016,8,0
Genre_Music,2016,9,0
Genre_Music,2016,10,3
Genre_Music,2016,11,4
Genre_Music,2016,12,5
Genre_Music,2017,1,4
Genre_Music,2017,2,4
Genre_Music,2017,3,5
Genre_Music,2017,4,3
Genre_Music,2017,5,0
Genre_Music,2017,6,0
Genre_Music,2017,7,0
Genre_Music,2017,8,0
Genre_Music,2017,9,0
Genre_Music,2017,10,0
Genre_Music,2017,11,0
Genre_Music,2017,12,0
Genre_Musical,2005,1,0
Genre_Musical,2005,2,0
Genre_Musical,2005,3,0
Genre_Musical,2005,4,0
Genre_Musical,2005,5,0
Genre_Musical,2005,6,0
Genre_Musical,2005,7,0
Genre_Musical,2005,8,0
Genre_Musical,2005,9,0
Genre_Musical,2005,10,0
Genre_Musical,2005,11,0
Genre_Musical,2005,12,0
Genre_Musical,2006,1,0
Genre_Musical,2006,2,0
Genre_Musical,2006,3,0
Genre_Musical,2006,4,0
Genre_Musical,2006,5,0
Genre_Musical,2006,6,0
Genre_Musical,2006,7,0
Genre_Musical,2006,8,0
Genre_Musical,2006,9,0
Genre_Musical,2006,10,0
Genre_Musical,2006,11,0
Genre_Musical,2006,12,0
Genre_Musical,2007,1,0
Genre_Musical,2007,2,0
Genre_Musical,2007,3,0
Genre_Musical,2007,4,0
Genre_Musical,2007,5,0
Genre_Musical,2007,6,0
Genre_Musical,2007,7,2
Genre_Musical,2007,8,5
Genre_Musical,2007,9,4
Genre_Musical,2007,10,5
Genre_Musical,2007,11,10
Genre_Musical,2007,12,5
Genre_Musical,2008,1,4
Genre_Musical,2008,2,5
Genre_Musical,2008,3,2
Genre_Musical,2008,4,0
Genre_Musical,2008,5,2
Genre_Musical,2008,6,4
Genre_Musical,2008,7,4
Genre_Musical,2008,8,5
Genre_Musical,2008,9,4
Genre_Musical,2008,10,5
Genre_Musical,2008,11,0
Genre_Musical,2008,12,0
Genre_Musical,2009,1,0
Genre_Musical,2009,2,0
Genre_Musical,2009,3,0
Genre_Musical,2009,4,0
Genre_Musical,2009,5,0
Genre_Musical,2009,6,0
Genre_Musical,2009,7,0
Genre_Musical,2009,8,0
Genre_Musical,2009,9,0
Genre_Musical,2009,10,0
Genre_Musical,2009,11,0
Genre_Musical,2009,12,0
Genre_Musical,2010,1,0
Genre_Musical,2010,2,0
Genre_Musical,2010,3,0
Genre_Musical,2010,4,0
Genre_Musical,2010,5,0
Genre_Musical,2010,6,0
Genre_Musical,2010,7,0
Genre_Musical,2010,8,0
Genre_Musical,2010,9,0
Genre_Musical,2010,10,0
Genre_Musical,2010,11,0
Genre_Musical,2010,12,0
Genre_Musical,2011,1,0
Genre_Musical,2011,2,0
Genre_Musical,2011,3,0
Genre_Musical,2011,4,0
Genre_Musical,2011,5,0
Genre_Musical,2011,6,0
Genre_Musical,2011,7,0
Genre_Musical,2011,8,0
Genre_Musical,2011,9,0
Genre_Musical,2011,10,0
Genre_Musical,2011,11,0
Genre_Musical,2011,12,0
Genre_Musical,2012,1,0
Genre_Musical,2012,2,0
Genre_Musical,2012,3,0
Genre_Musical,2012,4,2
Genre_Musical,2012,5,4
Genre_Musical,2012,6,5
Genre_Musical,2012,7,4
Genre_Musical,2012,8,2
Genre_Musical,2012,9,0
Genre_Musical,2012,10,1
Genre_Musical,2012,11,5
Genre_Musical,2012,12,4
Genre_Musical,2013,1,4
Genre_Musical,2013,2,4
Genre_Musical,2013,3,5
Genre_Musical,2013,4,0
Genre_Musical,2013,5,0
Genre_Musical,2013,6,0
Genre_Musical,2013,7,0
Genre_Musical,2013,8,0
Genre_Musical,2013,9,0
Genre_Musical,2013,10,0
Genre_Musical,2013,11,0
Genre_Musical,2013,12,0
Genre_Musical,2014,1,0
Genre_Musical,2014,2,0
Genre_Musical,2014,3,0
Genre_Musical,2014,4,0
Genre_Musical,2014,5,0
Genre_Musical,2014,6,0
Genre_Musical,2014,7,0
Genre_Musical,2014,8,0
Genre_Musical,2014,9,0
Genre_Musical,2014,10,0
Genre_Musical,2014,11,0
Genre_Musical,2014,12,0
Genre_Musical,2015,1,0
Genre_Musical,2015,2,0
Genre_Musical,2015,3,0
Genre_Musical,2015,4,0
Genre_Musical,2015,5,0
Genre_Musical,2015,6,0
Genre_Musical,2015,7,0
Genre_Musical,2015,8,0
Genre_Musical,2015,9,0
Genre_Musical,2015,10,0
Genre_Musical,2015,11,0
Genre_Musical,2015,12,0
Genre_Musical,2016,1,0
Genre_Musical,2016,2,0
Genre_Musical,2016,3,0
Genre_Musical,2016,4,0
Genre_Musical,2016,5,0
Genre_Musical,2016,6,0
Genre_Musical,2016,7,0
Genre_Musical,2016,8,0
Genre_Musical,2016,9,0
Genre_Musical,2016,10,0
Genre_Musical,2016,11,0
Genre_Musical,2016,12,0
Genre_Musical,2017,1,0
Genre_Musical,2017,2,0
Genre_Musical,2017,3,0
Genre_Musical,2017,4,0
Genre_Musical,2017,5,0
Genre_Musical,2017,6,0
Genre_Musical,2017,7,0
Genre_Musical,2017,8,0
Genre_Musical,2017,9,0
Genre_Musical,2017,10,0
Genre_Musical,2017,11,0
Genre_Musical,2017,12,0
Genre_Mystery,2005,1,0
Genre_Mystery,2005,2,0
Genre_Mystery,2005,3,0
Genre_Mystery,2005,4,0
Genre_Mystery,2005,5,0
Genre_Mystery,2005,6,0
Genre_Mystery,2005,7,0
Genre_Mystery,2005,8,0
Genre_Mystery,2005,9,0
Genre_Mystery,2005,10,0
Genre_Mystery,2005,11,0
Genre_Mystery,2005,12,0
Genre_Mystery,2006,1,1
Genre_Mystery,2006,2,8
Genre_Mystery,2006,3,17
Genre_Mystery,2006,4,16
Genre_Mystery,2006,5,17
Genre_Mystery,2006,6,25
Genre_Mystery,2006,7,14
Genre_Mystery,2006,8,11
Genre_Mystery,2006,9,14
Genre_Mystery,2006,10,12
Genre_Mystery,2006,11,12
Genre_Mystery,2006,12,12
Genre_Mystery,2007,1,9
Genre_Mystery,2007,2,9
Genre_Mystery,2007,3,20
Genre_Mystery,2007,4,16
Genre_Mystery,2007,5,14
Genre_Mystery,2007,6,19
Genre_Mystery,2007,7,16
Genre_Mystery,2007,8,12
Genre_Mystery,2007,9,12
Genre_Mystery,2007,10,15
Genre_Mystery,2007,11,14
Genre_Mystery,2007,12,7
Genre_Mystery,2008,1,4
Genre_Mystery,2008,2,5
Genre_Mystery,2008,3,4
Genre_Mystery,2008,4,5
Genre_Mystery,2008,5,5
Genre_Mystery,2008,6,8
Genre_Mystery,2008,7,7
Genre_Mystery,2008,8,8
Genre_Mystery,2008,9,8
Genre_Mystery,2008,10,10
Genre_Mystery,2008,11,8
Genre_Mystery,2008,12,8
Genre_Mystery,2009,1,6
Genre_Mystery,2009,2,4
Genre_Mystery,2009,3,4
Genre_Mystery,2009,4,6
Genre_Mystery,2009,5,10
Genre_Mystery,2009,6,8
Genre_Mystery,2009,7,11
Genre_Mystery,2009,8,12
Genre_Mystery,2009,9,12
Genre_Mystery,2009,10,12
Genre_Mystery,2009,11,8
Genre_Mystery,2009,12,6
Genre_Mystery,2010,1,15
Genre_Mystery,2010,2,17
Genre_Mystery,2010,3,20
Genre_Mystery,2010,4,25
Genre_Mystery,2010,5,20
Genre_Mystery,2010,6,15
Genre_Mystery,2010,7,15
Genre_Mystery,2010,8,16
Genre_Mystery,2010,9,13
Genre_Mystery,2010,10,13
Genre_Mystery,2010,11,8
Genre_Mystery,2010,12,8
Genre_Mystery,2011,1,10
Genre_Mystery,2011,2,18
Genre_Mystery,2011,3,20
Genre_Mystery,2011,4,25
Genre_Mystery,2011,5,17
Genre_Mystery,2011,6,16
Genre_Mystery,2011,7,8
Genre_Mystery,2011,8,4
Genre_Mystery,2011,9,4
Genre_Mystery,2011,10,8
Genre_Mystery,2011,11,12
Genre_Mystery,2011,12,12
Genre_Mystery,2012,1,11
Genre_Mystery,2012,2,12
Genre_Mystery,2012,3,11
Genre_Mystery,2012,4,11
Genre_Mystery,2012,5,10
Genre_Mystery,2012,6,13
Genre_Mystery,2012,7,12
Genre_Mystery,2012,8,19
Genre_Mystery,2012,9,17
Genre_Mystery,2012,10,12
Genre_Mystery,2012,11,10
Genre_Mystery,2012,12,9
Genre_Mystery,2013,1,4
Genre_Mystery,2013,2,11
Genre_Mystery,2013,3,18
Genre_Mystery,2013,4,21
Genre_Mystery,2013,5,29
Genre_Mystery,2013,6,19
Genre_Mystery,2013,7,17
Genre_Mystery,2013,8,26
Genre_Mystery,2013,9,22
Genre_Mystery,2013,10,16
Genre_Mystery,2013,11,18
Genre_Mystery,2013,12,16
Genre_Mystery,2014,1,21
Genre_Mystery,2014,2,22
Genre_Mystery,2014,3,24
Genre_Mystery,2014,4,20
Genre_Mystery,2014,5,24
Genre_Mystery,2014,6,13
Genre_Mystery,2014,7,10
Genre_Mystery,2014,8,27
Genre_Mystery,2014,9,20
Genre_Mystery,2014,10,23
Genre_Mystery,2014,11,16
Genre_Mystery,2014,12,21
Genre_Mystery,2015,1,25
Genre_Mystery,2015,2,13
Genre_Mystery,2015,3,5
Genre_Mystery,2015,4,5
Genre_Mystery,2015,5,8
Genre_Mystery,2015,6,18
Genre_Mystery,2015,7,20
Genre_Mystery,2015,8,13
Genre_Mystery,2015,9,9
Genre_Mystery,2015,10,9
Genre_Mystery,2015,11,9
Genre_Mystery,2015,12,15
Genre_Mystery,2016,1,27
Genre_Mystery,2016,2,28
Genre_Mystery,2016,3,29
Genre_Mystery,2016,4,31
Genre_Mystery,2016,5,24
Genre_Mystery,2016,6,13
Genre_Mystery,2016,7,13
Genre_Mystery,2016,8,14
Genre_Mystery,2016,9,18
Genre_Mystery,2016,10,12
Genre_Mystery,2016,11,12
Genre_Mystery,2016,12,11
Genre_Mystery,2017,1,4
Genre_Mystery,2017,2,4
Genre_Mystery,2017,3,1
Genre_Mystery,2017,4,0
Genre_Mystery,2017,5,0
Genre_Mystery,2017,6,0
Genre_Mystery,2017,7,0
Genre_Mystery,2017,8,0
Genre_Mystery,2017,9,0
Genre_Mystery,2017,10,0
Genre_Mystery,2017,11,0
Genre_Mystery,2017,12,0
Genre_Romance,2005,1,0
Genre_Romance,2005,2,0
Genre_Romance,2005,3,0
Genre_Romance,2005,4,0
Genre_Romance,2005,5,0
Genre_Romance,2005,6,0
Genre_Romance,2005,7,0
Genre_Romance,2005,8,0
Genre_Romance,2005,9,0
Genre_Romance,2005,10,0
Genre_Romance,2005,11,0
Genre_Romance,2005,12,0
Genre_Romance,2006,1,2
Genre_Romance,2006,2,4
Genre_Romance,2006,3,5
Genre_Romance,2006,4,8
Genre_Romance,2006,5,8
Genre_Romance,2006,6,7
Genre_Romance,2006,7,8
Genre_Romance,2006,8,8
Genre_Romance,2006,9,9
Genre_Romance,2006,10,8
Genre_Romance,2006,11,8
Genre_Romance,2006,12,10
Genre_Romance,2007,1,7
Genre_Romance,2007,2,2
Genre_Romance,2007,3,0
Genre_Romance,2007,4,4
Genre_Romance,2007,5,4
Genre_Romance,2007,6,5
Genre_Romance,2007,7,4
Genre_Romance,2007,8,9
Genre_Romance,2007,9,7
Genre_Romance,2007,10,8
Genre_Romance,2007,11,15
Genre_Romance,2007,12,11
Genre_Romance,2008,1,12
Genre_Romance,2008,2,17
Genre_Romance,2008,3,13
Genre_Romance,2008,4,13
Genre_Romance,2008,5,13
Genre_Romance,2008,6,11
Genre_Romance,2008,7,13
Genre_Romance,2008,8,18
Genre_Romance,2008,9,20
Genre_Romance,2008,10,32
Genre_Romance,2008,11,35
Genre_Romance,2008,12,39
Genre_Romance,2009,1,45
Genre_Romance,2009,2,26
Genre_Romance,2009,3,23
Genre_Romance,2009,4,12
Genre_Romance,2009,5,15
Genre_Romance,2009,6,14
Genre_Romance,2009,7,15
Genre_Romance,2009,8,12
Genre_Romance,2009,9,16
Genre_Romance,2009,10,19
Genre_Romance,2009,11,12
Genre_Romance,2009,12,4
Genre_Romance,2010,1,11
Genre_Romance,2010,2,12
Genre_Romance,2010,3,13
Genre_Romance,2010,4,16
Genre_Romance,2010,5,7
Genre_Romance,2010,6,4
Genre_Romance,2010,7,7
Genre_Romance,2010,8,9
Genre_Romance,2010,9,9
Genre_Romance,2010,10,16
Genre_Romance,2010,11,17
Genre_Romance,2010,12,26
Genre_Romance,2011,1,30
Genre_Romance,2011,2,30
Genre_Romance,2011,3,31
Genre_Romance,2011,4,37
Genre_Romance,2011,5,22
Genre_Romance,2011,6,21
Genre_Romance,2011,7,26
Genre_Romance,2011,8,30
Genre_Romance,2011,9,33
Genre_Romance,2011,10,21
Genre_Romance,2011,11,19
Genre_Romance,2011,12,20
Genre_Romance,2012,1,8
Genre_Romance,2012,2,9
Genre_Romance,2012,3,15
Genre_Romance,2012,4,13
Genre_Romance,2012,5,16
Genre_Romance,2012,6,17
Genre_Romance,2012,7,11
