Genre,Year,Month,Movies
Genre_Romance,2012,8,17
Genre_Romance,2012,9,20
Genre_Romance,2012,10,25
Genre_Romance,2012,11,33
Genre_Romance,2012,12,38
Genre_Romance,2013,1,43
Genre_Romance,2013,2,43
Genre_Romance,2013,3,45
Genre_Romance,2013,4,33
Genre_Romance,2013,5,34
Genre_Romance,2013,6,24
Genre_Romance,2013,7,21
Genre_Romance,2013,8,25
Genre_Romance,2013,9,14
Genre_Romance,2013,10,12
Genre_Romance,2013,11,15
Genre_Romance,2013,12,22
Genre_Romance,2014,1,26
Genre_Romance,2014,2,19
Genre_Romance,2014,3,19
Genre_Romance,2014,4,21
Genre_Romance,2014,5,29
Genre_Romance,2014,6,28
Genre_Romance,2014,7,30
Genre_Romance,2014,8,32
Genre_Romance,2014,9,25
Genre_Romance,2014,10,21
Genre_Romance,2014,11,16
Genre_Romance,2014,12,15
Genre_Romance,2015,1,21
Genre_Romance,2015,2,25
Genre_Romance,2015,3,34
Genre_Romance,2015,4,31
Genre_Romance,2015,5,26
Genre_Romance,2015,6,28
Genre_Romance,2015,7,35
Genre_Romance,2015,8,23
Genre_Romance,2015,9,28
Genre_Romance,2015,10,29
Genre_Romance,2015,11,17
Genre_Romance,2015,12,24
Genre_Romance,2016,1,35
Genre_Romance,2016,2,35
Genre_Romance,2016,3,37
Genre_Romance,2016,4,34
Genre_Romance,2016,5,34
Genre_Romance,2016,6,32
Genre_Romance,2016,7,41
Genre_Romance,2016,8,32
Genre_Romance,2016,9,43
Genre_Romance,2016,10,38
Genre_Romance,2016,11,36
Genre_Romance,2016,12,34
Genre_Romance,2017,1,18
Genre_Romance,2017,2,9
Genre_Romance,2017,3,10
Genre_Romance,2017,4,3
Genre_Romance,2017,5,0
Genre_Romance,2017,6,0
Genre_Romance,2017,7,0
Genre_Romance,2017,8,0
Genre_Romance,2017,9,0
Genre_Romance,2017,10,0
Genre_Romance,2017,11,0
Genre_Romance,2017,12,0
Genre_Sci-Fi,2005,1,0
Genre_Sci-Fi,2005,2,0
Genre_Sci-Fi,2005,3,0
Genre_Sci-Fi,2005,4,0
Genre_Sci-Fi,2005,5,0
Genre_Sci-Fi,2005,6,0
Genre_Sci-Fi,2005,7,0
Genre_Sci-Fi,2005,8,0
Genre_Sci-Fi,2005,9,0
Genre_Sci-Fi,2005,10,0
Genre_Sci-Fi,2005,11,0
Genre_Sci-Fi,2005,12,0
Genre_Sci-Fi,2006,1,0
Genre_Sci-Fi,2006,2,4
Genre_Sci-Fi,2006,3,5
Genre_Sci-Fi,2006,4,4
Genre_Sci-Fi,2006,5,4
Genre_Sci-Fi,2006,6,5
Genre_Sci-Fi,2006,7,8
Genre_Sci-Fi,2006,8,9
Genre_Sci-Fi,2006,9,19
Genre_Sci-Fi,2006,10,17
Genre_Sci-Fi,2006,11,16
Genre_Sci-Fi,2006,12,20
Genre_Sci-Fi,2007,1,16
Genre_Sci-Fi,2007,2,10
Genre_Sci-Fi,2007,3,5
Genre_Sci-Fi,2007,4,4
Genre_Sci-Fi,2007,5,9
Genre_Sci-Fi,2007,6,15
Genre_Sci-Fi,2007,7,12
Genre_Sci-Fi,2007,8,12
Genre_Sci-Fi,2007,9,8
Genre_Sci-Fi,2007,10,8
Genre_Sci-Fi,2007,11,8
Genre_Sci-Fi,2007,12,11
Genre_Sci-Fi,2008,1,12
Genre_Sci-Fi,2008,2,16
Genre_Sci-Fi,2008,3,16
Genre_Sci-Fi,2008,4,14
Genre_Sci-Fi,2008,5,20
Genre_Sci-Fi,2008,6,17
Genre_Sci-Fi,2008,7,17
Genre_Sci-Fi,2008,8,20
Genre_Sci-Fi,2008,9,10
Genre_Sci-Fi,2008,10,2
Genre_Sci-Fi,2008,11,0
Genre_Sci-Fi,2008,12,0
Genre_Sci-Fi,2009,1,0
Genre_Sci-Fi,2009,2,0
Genre_Sci-Fi,2009,3,8
Genre_Sci-Fi,2009,4,11
Genre_Sci-Fi,2009,5,20
Genre_Sci-Fi,2009,6,21
Genre_Sci-Fi,2009,7,30
Genre_Sci-Fi,2009,8,24
Genre_Sci-Fi,2009,9,24
Genre_Sci-Fi,2009,10,17
Genre_Sci-Fi,2009,11,2
Genre_Sci-Fi,2009,12,0
Genre_Sci-Fi,2010,1,0
Genre_Sci-Fi,2010,2,1
Genre_Sci-Fi,2010,3,7
Genre_Sci-Fi,2010,4,10
Genre_Sci-Fi,2010,5,9
Genre_Sci-Fi,2010,6,12
Genre_Sci-Fi,2010,7,15
Genre_Sci-Fi,2010,8,10
Genre_Sci-Fi,2010,9,8
Genre_Sci-Fi,2010,10,9
Genre_Sci-Fi,2010,11,8
Genre_Sci-Fi,2010,12,12
Genre_Sci-Fi,2011,1,16
Genre_Sci-Fi,2011,2,24
Genre_Sci-Fi,2011,3,24
Genre_Sci-Fi,2011,4,38
Genre_Sci-Fi,2011,5,34
Genre_Sci-Fi,2011,6,31
Genre_Sci-Fi,2011,7,33
Genre_Sci-Fi,2011,8,24
Genre_Sci-Fi,2011,9,32
Genre_Sci-Fi,2011,10,13
Genre_Sci-Fi,2011,11,9
Genre_Sci-Fi,2011,12,7
Genre_Sci-Fi,2012,1,8
Genre_Sci-Fi,2012,2,8
Genre_Sci-Fi,2012,3,16
Genre_Sci-Fi,2012,4,19
Genre_Sci-Fi,2012,5,20
Genre_Sci-Fi,2012,6,24
Genre_Sci-Fi,2012,7,19
Genre_Sci-Fi,2012,8,26
Genre_Sci-Fi,2012,9,18
Genre_Sci-Fi,2012,10,12
Genre_Sci-Fi,2012,11,6
Genre_Sci-Fi,2012,12,4
Genre_Sci-Fi,2013,1,4
Genre_Sci-Fi,2013,2,8
Genre_Sci-Fi,2013,3,16
Genre_Sci-Fi,2013,4,24
Genre_Sci-Fi,2013,5,44
Genre_Sci-Fi,2013,6,44
Genre_Sci-Fi,2013,7,49
Genre_Sci-Fi,2013,8,53
Genre_Sci-Fi,2013,9,37
Genre_Sci-Fi,2013,10,31
Genre_Sci-Fi,2013,11,31
Genre_Sci-Fi,2013,12,19
Genre_Sci-Fi,2014,1,22
Genre_Sci-Fi,2014,2,23
Genre_Sci-Fi,2014,3,31
Genre_Sci-Fi,2014,4,37
Genre_Sci-Fi,2014,5,46
Genre_Sci-Fi,2014,6,46
Genre_Sci-Fi,2014,7,47
Genre_Sci-Fi,2014,8,51
Genre_Sci-Fi,2014,9,30
Genre_Sci-Fi,2014,10,32
Genre_Sci-Fi,2014,11,20
Genre_Sci-Fi,2014,12,20
Genre_Sci-Fi,2015,1,25
Genre_Sci-Fi,2015,2,19
Genre_Sci-Fi,2015,3,25
Genre_Sci-Fi,2015,4,27
Genre_Sci-Fi,2015,5,36
Genre_Sci-Fi,2015,6,35
Genre_Sci-Fi,2015,7,43
Genre_Sci-Fi,2015,8,31
Genre_Sci-Fi,2015,9,26
Genre_Sci-Fi,2015,10,24
Genre_Sci-Fi,2015,11,15
Genre_Sci-Fi,2015,12,21
Genre_Sci-Fi,2016,1,20
Genre_Sci-Fi,2016,2,20
Genre_Sci-Fi,2016,3,26
Genre_Sci-Fi,2016,4,31
Genre_Sci-Fi,2016,5,35
Genre_Sci-Fi,2016,6,28
Genre_Sci-Fi,2016,7,31
Genre_Sci-Fi,2016,8,20
Genre_Sci-Fi,2016,9,23
Genre_Sci-Fi,2016,10,9
Genre_Sci-Fi,2016,11,8
Genre_Sci-Fi,2016,12,10
Genre_Sci-Fi,2017,1,8
Genre_Sci-Fi,2017,2,8
Genre_Sci-Fi,2017,3,6
Genre_Sci-Fi,2017,4,4
Genre_Sci-Fi,2017,5,0
Genre_Sci-Fi,2017,6,0
Genre_Sci-Fi,2017,7,0
Genre_Sci-Fi,2017,8,0
Genre_Sci-Fi,2017,9,0
Genre_Sci-Fi,2017,10,0
Genre_Sci-Fi,2017,11,0
Genre_Sci-Fi,2017,12,0
Genre_Sport,2005,1,0
Genre_Sport,2005,2,0
Genre_Sport,2005,3,0
Genre_Sport,2005,4,0
Genre_Sport,2005,5,0
Genre_Sport,2005,6,0
Genre_Sport,2005,7,0
Genre_Sport,2005,8,0
Genre_Sport,2005,9,0
Genre_Sport,2005,10,0
Genre_Sport,2005,11,0
Genre_Sport,2005,12,0
Genre_Sport,2006,1,2
Genre_Sport,2006,2,4
Genre_Sport,2006,3,5
Genre_Sport,2006,4,4
Genre_Sport,2006,5,4
Genre_Sport,2006,6,4
Genre_Sport,2006,7,4
Genre_Sport,2006,8,4
Genre_Sport,2006,9,5
Genre_Sport,2006,10,4
Genre_Sport,2006,11,4
Genre_Sport,2006,12,5
Genre_Sport,2007,1,4
Genre_Sport,2007,2,4
Genre_Sport,2007,3,4
Genre_Sport,2007,4,0
Genre_Sport,2007,5,0
Genre_Sport,2007,6,0
Genre_Sport,2007,7,0
Genre_Sport,2007,8,0
Genre_Sport,2007,9,0
Genre_Sport,2007,10,0
Genre_Sport,2007,11,0
Genre_Sport,2007,12,0
Genre_Sport,2008,1,2
Genre_Sport,2008,2,5
Genre_Sport,2008,3,4
Genre_Sport,2008,4,4
Genre_Sport,2008,5,5
Genre_Sport,2008,6,0
Genre_Sport,2008,7,0
Genre_Sport,2008,8,0
Genre_Sport,2008,9,0
Genre_Sport,2008,10,0
Genre_Sport,2008,11,0
Genre_Sport,2008,12,0
Genre_Sport,2009,1,0
Genre_Sport,2009,2,0
Genre_Sport,2009,3,0
Genre_Sport,2009,4,0
Genre_Sport,2009,5,0
Genre_Sport,2009,6,0
Genre_Sport,2009,7,0
Genre_Sport,2009,8,0
Genre_Sport,2009,9,1
Genre_Sport,2009,10,5
Genre_Sport,2009,11,4
Genre_Sport,2009,12,4
Genre_Sport,2010,1,5
Genre_Sport,2010,2,4
Genre_Sport,2010,3,4
Genre_Sport,2010,4,5
Genre_Sport,2010,5,4
Genre_Sport,2010,6,0
Genre_Sport,2010,7,0
Genre_Sport,2010,8,0
Genre_Sport,2010,9,0
Genre_Sport,2010,10,0
Genre_Sport,2010,11,0
Genre_Sport,2010,12,0
Genre_Sport,2011,1,0
Genre_Sport,2011,2,0
Genre_Sport,2011,3,0
Genre_Sport,2011,4,0
Genre_Sport,2011,5,0
Genre_Sport,2011,6,0
Genre_Sport,2011,7,4
Genre_Sport,2011,8,8
Genre_Sport,2011,9,10
Genre_Sport,2011,10,8
Genre_Sport,2011,11,4
Genre_Sport,2011,12,5
Genre_Sport,2012,1,4
Genre_Sport,2012,2,0
Genre_Sport,2012,3,0
Genre_Sport,2012,4,0
Genre_Sport,2012,5,0
Genre_Sport,2012,6,0
Genre_Sport,2012,7,0
Genre_Sport,2012,8,0
Genre_Sport,2012,9,0
Genre_Sport,2012,10,0
Genre_Sport,2012,11,0
Genre_Sport,2012,12,0
Genre_Sport,2013,1,0
Genre_Sport,2013,2,2
Genre_Sport,2013,3,5
Genre_Sport,2013,4,4
Genre_Sport,2013,5,5
Genre_Sport,2013,6,4
Genre_Sport,2013,7,3
Genre_Sport,2013,8,0
Genre_Sport,2013,9,0
Genre_Sport,2013,10,0
Genre_Sport,2013,11,0
Genre_Sport,2013,12,0
Genre_Sport,2014,1,0
Genre_Sport,2014,2,0
Genre_Sport,2014,3,0
Genre_Sport,2014,4,0
Genre_Sport,2014,5,0
Genre_Sport,2014,6,0
Genre_Sport,2014,7,0
Genre_Sport,2014,8,0
Genre_Sport,2014,9,0
Genre_Sport,2014,10,2
Genre_Sport,2014,11,4
Genre_Sport,2014,12,4
Genre_Sport,2015,1,5
Genre_Sport,2015,2,4
Genre_Sport,2015,3,1
Genre_Sport,2015,4,0
Genre_Sport,2015,5,1
Genre_Sport,2015,6,4
Genre_Sport,2015,7,5
Genre_Sport,2015,8,4
Genre_Sport,2015,9,5
Genre_Sport,2015,10,12
Genre_Sport,2015,11,12
Genre_Sport,2015,12,12
Genre_Sport,2016,1,15
Genre_Sport,2016,2,11
Genre_Sport,2016,3,6
Genre_Sport,2016,4,4
Genre_Sport,2016,5,4
Genre_Sport,2016,6,1
Genre_Sport,2016,7,1
Genre_Sport,2016,8,4
Genre_Sport,2016,9,7
Genre_Sport,2016,10,8
Genre_Sport,2016,11,8
Genre_Sport,2016,12,7
Genre_Sport,2017,1,0
Genre_Sport,2017,2,0
Genre_Sport,2017,3,0
Genre_Sport,2017,4,0
Genre_Sport,2017,5,0
Genre_Sport,2017,6,0
Genre_Sport,2017,7,0
Genre_Sport,2017,8,0
Genre_Sport,2017,9,0
Genre_Sport,2017,10,0
Genre_Sport,2017,11,0
Genre_Sport,2017,12,0
Genre_Thriller,2005,1,0
Genre_Thriller,2005,2,0
Genre_Thriller,2005,3,0
Genre_Thriller,2005,4,0
Genre_Thriller,2005,5,0
Genre_Thriller,2005,6,0
Genre_Thriller,2005,7,0
Genre_Thriller,2005,8,0
Genre_Thriller,2005,9,0
Genre_Thriller,2005,10,0
Genre_Thriller,2005,11,0
Genre_Thriller,2005,12,3
Genre_Thriller,2006,1,4
Genre_Thriller,2006,2,4
Genre_Thriller,2006,3,11
Genre_Thriller,2006,4,14
Genre_Thriller,2006,5,16
Genre_Thriller,2006,6,20
Genre_Thriller,2006,7,14
Genre_Thriller,2006,8,14
Genre_Thriller,2006,9,11
Genre_Thriller,2006,10,20
Genre_Thriller,2006,11,24
Genre_Thriller,2006,12,29
Genre_Thriller,2007,1,25
Genre_Thriller,2007,2,31
Genre_Thriller,2007,3,32
Genre_Thriller,2007,4,25
Genre_Thriller,2007,5,23
Genre_Thriller,2007,6,32
Genre_Thriller,2007,7,24
Genre_Thriller,2007,8,22
Genre_Thriller,2007,9,17
Genre_Thriller,2007,10,14
Genre_Thriller,2007,11,11
Genre_Thriller,2007,12,12
Genre_Thriller,2008,1,13
Genre_Thriller,2008,2,19
Genre_Thriller,2008,3,15
Genre_Thriller,2008,4,16
Genre_Thriller,2008,5,22
Genre_Thriller,2008,6,17
Genre_Thriller,2008,7,17
Genre_Thriller,2008,8,23
Genre_Thriller,2008,9,20
Genre_Thriller,2008,10,19
Genre_Thriller,2008,11,13
Genre_Thriller,2008,12,13
Genre_Thriller,2009,1,5
Genre_Thriller,2009,2,4
Genre_Thriller,2009,3,4
Genre_Thriller,2009,4,4
Genre_Thriller,2009,5,6
Genre_Thriller,2009,6,10
Genre_Thriller,2009,7,10
Genre_Thriller,2009,8,10
Genre_Thriller,2009,9,12
Genre_Thriller,2009,10,14
Genre_Thriller,2009,11,8
Genre_Thriller,2009,12,10
Genre_Thriller,2010,1,20
Genre_Thriller,2010,2,20
Genre_Thriller,2010,3,18
Genre_Thriller,2010,4,18
Genre_Thriller,2010,5,12
Genre_Thriller,2010,6,10
Genre_Thriller,2010,7,17
Genre_Thriller,2010,8,19
Genre_Thriller,2010,9,19
Genre_Thriller,2010,10,27
Genre_Thriller,2010,11,17
Genre_Thriller,2010,12,17
Genre_Thriller,2011,1,18
Genre_Thriller,2011,2,23
Genre_Thriller,2011,3,25
Genre_Thriller,2011,4,34
Genre_Thriller,2011,5,20
Genre_Thriller,2011,6,18
Genre_Thriller,2011,7,20
Genre_Thriller,2011,8,15
Genre_Thriller,2011,9,24
Genre_Thriller,2011,10,22
Genre_Thriller,2011,11,24
Genre_Thriller,2011,12,29
Genre_Thriller,2012,1,24
Genre_Thriller,2012,2,28
Genre_Thriller,2012,3,27
Genre_Thriller,2012,4,13
Genre_Thriller,2012,5,15
Genre_Thriller,2012,6,20
Genre_Thriller,2012,7,17
Genre_Thriller,2012,8,25
Genre_Thriller,2012,9,22
Genre_Thriller,2012,10,26
Genre_Thriller,2012,11,39
Genre_Thriller,2012,12,32
Genre_Thriller,2013,1,34
Genre_Thriller,2013,2,33
Genre_Thriller,2013,3,25
Genre_Thriller,2013,4,24
Genre_Thriller,2013,5,38
Genre_Thriller,2013,6,28
Genre_Thriller,2013,7,30
Genre_Thriller,2013,8,43
Genre_Thriller,2013,9,31
Genre_Thriller,2013,10,28
Genre_Thriller,2013,11,30
Genre_Thriller,2013,12,33
Genre_Thriller,2014,1,38
Genre_Thriller,2014,2,22
Genre_Thriller,2014,3,16
Genre_Thriller,2014,4,14
Genre_Thriller,2014,5,10
Genre_Thriller,2014,6,11
Genre_Thriller,2014,7,14
Genre_Thriller,2014,8,30
Genre_Thriller,2014,9,32
Genre_Thriller,2014,10,38
Genre_Thriller,2014,11,25
Genre_Thriller,2014,12,26
Genre_Thriller,2015,1,34
Genre_Thriller,2015,2,39
Genre_Thriller,2015,3,46
Genre_Thriller,2015,4,44
Genre_Thriller,2015,5,31
Genre_Thriller,2015,6,37
Genre_Thriller,2015,7,37
Genre_Thriller,2015,8,27
Genre_Thriller,2015,9,31
Genre_Thriller,2015,10,34
Genre_Thriller,2015,11,24
Genre_Thriller,2015,12,31
Genre_Thriller,2016,1,40
Genre_Thriller,2016,2,38
Genre_Thriller,2016,3,40
Genre_Thriller,2016,4,36
Genre_Thriller,2016,5,32
Genre_Thriller,2016,6,30
Genre_Thriller,2016,7,61
Genre_Thriller,2016,8,60
Genre_Thriller,2016,9,78
Genre_Thriller,2016,10,58
Genre_Thriller,2016,11,48
Genre_Thriller,2016,12,39
Genre_Thriller,2017,1,11
Genre_Thriller,2017,2,8
Genre_Thriller,2017,3,6
Genre_Thriller,2017,4,1
Genre_Thriller,2017,5,0
Genre_Thriller,2017,6,0
Genre_Thriller,2017,7,0
Genre_Thriller,2017,8,0
Genre_Thriller,2017,9,0
Genre_Thriller,2017,10,0
Genre_Thriller,2017,11,0
Genre_Thriller,2017,12,0
Genre_War,2005,1,0
Genre_War,2005,2,0
Genre_War,2005,3,0
Genre_War,2005,4,0
Genre_War,2005,5,0
Genre_War,2005,6,0
Genre_War,2005,7,0
Genre_War,2005,8,0
Genre_War,2005,9,0
Genre_War,2005,10,0
Genre_War,2005,11,0
Genre_War,2005,12,0
Genre_War,2006,1,3
Genre_War,2006,2,4
Genre_War,2006,3,5
Genre_War,2006,4,4
Genre_War,2006,5,4
Genre_War,2006,6,5
Genre_War,2006,7,1
Genre_War,2006,8,0
Genre_War,2006,9,0
Genre_War,2006,10,0
Genre_War,2006,11,4
Genre_War,2006,12,5
Genre_War,2007,1,4
Genre_War,2007,2,4
Genre_War,2007,3,5
Genre_War,2007,4,4
Genre_War,2007,5,4
Genre_War,2007,6,2
Genre_War,2007,7,0
Genre_War,2007,8,0
Genre_War,2007,9,0
Genre_War,2007,10,0
Genre_War,2007,11,1
Genre_War,2007,12,4
Genre_War,2008,1,4
Genre_War,2008,2,5
Genre_War,2008,3,3
Genre_War,2008,4,0
Genre_War,2008,5,0
Genre_War,2008,6,0
Genre_War,2008,7,0
Genre_War,2008,8,0
Genre_War,2008,9,3
Genre_War,2008,10,5
Genre_War,2008,11,4
Genre_War,2008,12,4
Genre_War,2009,1,3
Genre_War,2009,2,0
Genre_War,2009,3,0
Genre_War,2009,4,0
Genre_War,2009,5,0
Genre_War,2009,6,2
Genre_War,2009,7,5
Genre_War,2009,8,4
Genre_War,2009,9,4
Genre_War,2009,10,5
Genre_War,2009,11,4
Genre_War,2009,12,2
Genre_War,2010,1,0
Genre_War,2010,2,1
Genre_War,2010,3,4
Genre_War,2010,4,5
Genre_War,2010,5,4
Genre_War,2010,6,4
Genre_War,2010,7,5
Genre_War,2010,8,4
Genre_War,2010,9,4
Genre_War,2010,10,0
Genre_War,2010,11,0
Genre_War,2010,12,0
Genre_War,2011,1,0
Genre_War,2011,2,0
Genre_War,2011,3,0
Genre_War,2011,4,0
Genre_War,2011,5,0
Genre_War,2011,6,0
Genre_War,2011,7,0
Genre_War,2011,8,0
Genre_War,2011,9,0
Genre_War,2011,10,0
Genre_War,2011,11,0
Genre_War,2011,12,0
Genre_War,2012,1,0
Genre_War,2012,2,0
Genre_War,2012,3,0
Genre_War,2012,4,0
Genre_War,2012,5,0
Genre_War,2012,6,0
Genre_War,2012,7,0
Genre_War,2012,8,0
Genre_War,2012,9,0
Genre_War,2012,10,0
Genre_War,2012,11,0
Genre_War,2012,12,0
Genre_War,2013,1,0
Genre_War,2013,2,0
Genre_War,2013,3,0
Genre_War,2013,4,0
Genre_War,2013,5,0
Genre_War,2013,6,0
Genre_War,2013,7,0
Genre_War,2013,8,0
Genre_War,2013,9,0
Genre_War,2013,10,0
Genre_War,2013,11,0
Genre_War,2013,12,0
Genre_War,2014,1,0
Genre_War,2014,2,0
Genre_War,2014,3,0
Genre_War,2014,4,0
Genre_War,2014,5,0
Genre_War,2014,6,0
Genre_War,2014,7,0
Genre_War,2014,8,2
Genre_War,2014,9,4
Genre_War,2014,10,5
Genre_War,2014,11,4
Genre_War,2014,12,4
Genre_War,2015,1,5
Genre_War,2015,2,4
Genre_War,2015,3,4
Genre_War,2015,4,5
Genre_War,2015,5,4
Genre_War,2015,6,4
Genre_War,2015,7,3
Genre_War,2015,8,0
Genre_War,2015,9,0
Genre_War,2015,10,4
Genre_War,2015,11,4
Genre_War,2015,12,4
Genre_War,2016,1,8
Genre_War,2016,2,7
Genre_War,2016,3,5
Genre_War,2016,4,4
Genre_War,2016,5,4
Genre_War,2016,6,3
Genre_War,2016,7,0
Genre_War,2016,8,0
Genre_War,2016,9,3
Genre_War,2016,10,4
Genre_War,2016,11,4
Genre_War,2016,12,2
Genre_War,2017,1,0
Genre_War,2017,2,0
Genre_War,2017,3,0
Genre_War,2017,4,0
Genre_War,2017,5,0
Genre_War,2017,6,0
Genre_War,2017,7,0
Genre_War,2017,8,0
Genre_War,2017,9,0
Genre_War,2017,10,0
Genre_War,2017,11,0
Genre_War,2017,12,0
Genre_Western,2005,1,0
Genre_Western,2005,2,0
Genre_Western,2005,3,0
Genre_Western,2005,4,0
Genre_Western,2005,5,0
Genre_Western,2005,6,0
Genre_Western,2005,7,0
Genre_Western,2005,8,0
Genre_Western,2005,9,0
Genre_Western,2005,10,0
Genre_Western,2005,11,0
Genre_Western,2005,12,0
Genre_Western,2006,1,0
Genre_Western,2006,2,0
Genre_Western,2006,3,0
Genre_Western,2006,4,0
Genre_Western,2006,5,0
Genre_Western,2006,6,0
Genre_Western,2006,7,0
Genre_Western,2006,8,0
Genre_Western,2006,9,0
Genre_Western,2006,10,0
Genre_Western,2006,11,0
Genre_Western,2006,12,0
Genre_Western,2007,1,0
Genre_Western,2007,2,0
Genre_Western,2007,3,0
Genre_Western,2007,4,0
Genre_Western,2007,5,0
Genre_Western,2007,6,0
Genre_Western,2007,7,0
Genre_Western,2007,8,0
Genre_Western,2007,9,0
Genre_Western,2007,10,0
Genre_Western,2007,11,0
Genre_Western,2007,12,0
Genre_Western,2008,1,0
Genre_Western,2008,2,0
Genre_Western,2008,3,0
Genre_Western,2008,4,0
Genre_Western,2008,5,0
Genre_Western,2008,6,0
Genre_Western,2008,7,0
Genre_Western,2008,8,0
Genre_Western,2008,9,0
Genre_Western,2008,10,0
Genre_Western,2008,11,0
Genre_Western,2008,12,0
Genre_Western,2009,1,0
Genre_Western,2009,2,0
Genre_Western,2009,3,0
Genre_Western,2009,4,0
Genre_Western,2009,5,0
Genre_Western,2009,6,0
Genre_Western,2009,7,0
Genre_Western,2009,8,0
Genre_Western,2009,9,0
Genre_Western,2009,10,0
Genre_Western,2009,11,0
Genre_Western,2009,12,0
Genre_Western,2010,1,0
Genre_Western,2010,2,0
Genre_Western,2010,3,0
Genre_Western,2010,4,0
Genre_Western,2010,5,0
Genre_Western,2010,6,0
Genre_Western,2010,7,0
Genre_Western,2010,8,0
Genre_Western,2010,9,0
Genre_Western,2010,10,2
Genre_Western,2010,11,4
Genre_Western,2010,12,5
Genre_Western,2011,1,4
Genre_Western,2011,2,4
Genre_Western,2011,3,4
Genre_Western,2011,4,4
Genre_Western,2011,5,0
Genre_Western,2011,6,0
Genre_Western,2011,7,0
Genre_Western,2011,8,0
Genre_Western,2011,9,0
Genre_Western,2011,10,0
Genre_Western,2011,11,0
Genre_Western,2011,12,0
Genre_Western,2012,1,0
Genre_Western,2012,2,0
Genre_Western,2012,3,0
Genre_Western,2012,4,0
Genre_Western,2012,5,0
Genre_Western,2012,6,0
Genre_Western,2012,7,0
Genre_Western,2012,8,0
Genre_Western,2012,9,0
Genre_Western,2012,10,1
Genre_Western,2012,11,5
Genre_Western,2012,12,4
Genre_Western,2013,1,4
Genre_Western,2013,2,4
Genre_Western,2013,3,5
Genre_Western,2013,4,4
Genre_Western,2013,5,7
Genre_Western,2013,6,4
Genre_Western,2013,7,4
Genre_Western,2013,8,5
Genre_Western,2013,9,4
Genre_Western,2013,10,1
Genre_Western,2013,11,0
Genre_Western,2013,12,0
Genre_Western,2014,1,0
Genre_Western,2014,2,0
Genre_Western,2014,3,0
Genre_Western,2014,4,4
Genre_Western,2014,5,5
Genre_Western,2014,6,4
Genre_Western,2014,7,2
Genre_Western,2014,8,0
Genre_Western,2014,9,0
Genre_Western,2014,10,0
Genre_Western,2014,11,0
Genre_Western,2014,12,0
Genre_Western,2015,1,0
Genre_Western,2015,2,0
Genre_Western,2015,3,0
Genre_Western,2015,4,0
Genre_Western,2015,5,0
Genre_Western,2015,6,0
Genre_Western,2015,7,0
Genre_Western,2015,8,0
Genre_Western,2015,9,0
Genre_Western,2015,10,0
Genre_Western,2015,11,0
Genre_Western,2015,12,0
Genre_Western,2016,1,0
Genre_Western,2016,2,0
Genre_Western,2016,3,0
Genre_Western,2016,4,0
Genre_Western,2016,5,0
Genre_Western,2016,6,0
Genre_Western,2016,7,1
Genre_Western,2016,8,4
Genre_Western,2016,9,5
Genre_Western,2016,10,4
Genre_Western,2016,11,4
Genre_Western,2016,12,5
Genre_Western,2017,1,0
Genre_Western,2017,2,0
Genre_Western,2017,3,0
Genre_Western,2017,4,0
Genre_Western,2017,5,0
Genre_Western,2017,6,0
Genre_Western,2017,7,0
Genre_Western,2017,8,0
Genre_Western,2017,9,0
Genre_Western,2017,10,0
Genre_Western,2017,11,0
Genre_Western,2017,12,0
